CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
719412258,0,-0.9138695254188793,3,30,5,3,4,-0.3774020629577017,815,4387.0,1.108,1558,-0.7182650507183304,0.778,-0.4276496962196053,0.00053543,0.99946,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
788675658,0,-0.9138695254188793,2,29,6,2,4,-0.7381945031434911,845,1078.0,0.587,1670,-1.1869202909534988,0.682,0.5952833853576152,0.00035894,0.99964,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
717683583,0,-0.9138695254188793,3,36,4,2,3,-0.1873781092520419,1691,5238.0,0.534,1388,-1.6129705093491065,0.929,-0.1120639582862075,0.00019311,0.99981,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
820584408,0,0.33357038345253087,3,44,3,3,2,-0.4696082431576686,1507,2857.0,1.05,1392,-1.144315269113938,1.375,0.2543056914985416,0.00018665,0.99981,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
719392833,0,-0.1654055800960332,3,38,3,3,2,-0.6857096010487606,1613,787.0,0.629,1311,-1.314735356472181,0.417,1.440472775455106,0.00018665,0.99981,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
718595583,0,1.082034328775377,3,36,3,2,3,1.8976038819283558,1733,24145.0,0.438,1777,-0.4626349196809658,0.862,-0.7541177009782927,0.00019864,0.9998,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
778508883,0,-0.29014957098317423,5,24,4,1,4,0.35694644140337145,1926,9950.0,0.51,1367,-1.357340378311742,0.737,-0.4095125848441226,0.00016316,0.99984,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
715511658,0,0.33357038345253087,5,39,3,1,4,-0.447161869934765,0,4568.0,0.979,1431,-1.6129705093491065,0.688,-0.99715499340976,0.00019198,0.99981,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
711999783,0,-0.6643815436445972,3,31,4,2,2,-0.42823649643310113,1348,3392.0,0.472,1406,-1.7833905967073496,0.533,0.03303293271765349,0.00012144,0.99988,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
753856008,0,0.33357038345253087,2,42,6,1,4,-0.40523996700375375,1495,3454.0,0.791,3597,-0.03658470128535821,0.684,0.09832653366939104,0.00017371,0.99983,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
789920883,0,-0.1654055800960332,3,36,3,3,4,0.2813549786380048,2517,8672.0,2.041,2959,-0.2922148323227228,1.231,-0.18098498151304146,0.00053543,0.99946,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
788677533,0,-0.29014957098317423,4,31,4,3,4,2.848053744180521,1197,33319.0,0.669,1594,-0.9312901599161342,1.15,-0.8701952137813815,0.0005948,0.99941,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
716284308,0,2.3294742376467874,2,55,3,2,2,-0.27870403952169887,2175,3924.0,0.582,1319,-1.314735356472181,0.545,0.29783475879969995,0.00011382,0.99989,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
712120608,1,-1.4128454889674433,3,27,3,2,3,-0.5564228925344871,1884,1691.0,0.384,861,-2.1242307714238358,1.5,0.9144965455661096,0.99485,0.00515,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
715482483,0,-2.5355414069517126,0,36,5,2,3,-0.5994451078783858,1421,1763.0,0.712,2253,-0.24960981048316203,0.439,0.6206753412832909,0.0001597,0.99984,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
720848733,0,-1.0386135163060204,1,24,4,3,2,0.5205628971997328,1230,12133.0,0.688,1815,-1.357340378311742,0.435,-0.6634321441008795,0.00016413,0.99984,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
708480333,0,2.3294742376467874,0,36,5,2,3,-0.7117870052341927,932,1231.0,1.127,2229,-0.33481985416228355,0.839,0.566264007156843,0.00018057,0.99982,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
826723308,0,1.4562663014368,3,54,5,1,4,-0.5699567352130025,2088,1364.0,0.768,1008,-1.868600640386471,0.4,1.1974354830236384,0.00015944,0.99984,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
801369258,0,0.08408240167824883,5,41,6,2,2,-0.4583850565462168,777,3689.0,1.02,1757,-0.24960981048316203,0.595,-0.3659835175429644,0.00013827,0.99986,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
709584483,0,-1.6623334707417254,3,25,4,1,4,-0.6163899190368523,2517,513.0,0.785,1805,-0.8886851380765735,0.467,2.0172329171954533,0.00016399,0.99984,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
715708308,0,0.9572903378882359,3,39,3,1,3,-0.7173985985399186,1594,518.0,1.204,1338,-1.5277604656699848,2.222,1.7415488242881176,0.0001391,0.99986,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
779707308,0,-1.4128454889674433,1,18,5,1,2,-0.11541767744920375,1619,5964.0,1.468,2229,-0.5052399415205266,1.208,-0.2208866265391033,5.1697e-05,0.99995,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
711688158,0,0.08408240167824883,5,27,5,3,4,0.34418281741387724,2306,9454.0,0.616,1498,-0.6756600288787696,0.96,-0.2861802274908407,0.00053272,0.99947,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
711848658,0,-1.4128454889674433,3,17,3,3,2,-0.7012240060704734,1776,483.0,1.292,1790,-1.4425504219908634,0.824,1.8539989148161098,0.00018146,0.99982,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
715855083,0,0.20882639256538985,4,36,6,2,4,1.2246528102064016,507,19255.0,0.85,2793,0.09123036423332408,0.595,-0.9028420142572503,0.00033294,0.99967,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
778971408,0,-1.2881014980803023,4,17,5,2,4,-0.641367010809397,1848,955.0,0.614,1968,-0.03658470128535821,0.524,1.3933162858788513,0.00049554,0.9995,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
711648708,0,-0.29014957098317423,3,36,3,3,2,1.8742772587751424,756,24910.0,0.69,4088,0.815515735505857,0.867,-0.8919597474319607,0.00018665,0.99981,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
713149683,0,-0.29014957098317423,3,24,5,1,4,0.07317587011970235,1668,7629.0,0.521,1264,-1.4425504219908634,0.632,-0.34784640616748175,0.00015944,0.99984,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
771903033,0,-1.2881014980803023,1,25,5,1,2,-0.6198008875168033,1247,1752.0,0.962,2017,-1.0591052254348166,0.6,0.5118526730303951,5.1697e-05,0.99995,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
737925558,0,2.204730246759646,0,56,3,2,2,-0.48391230452520523,1893,2341.0,0.585,1439,-0.973895181755695,0.355,0.6243027635583874,0.00014134,0.99986,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
803347908,0,-1.5375894798545844,1,28,4,3,2,0.8092848743413954,0,15987.0,1.494,2327,0.0060203205542025545,0.806,-0.99715499340976,0.00019451,0.99981,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
817285758,0,0.33357038345253087,4,33,5,5,3,0.8585788704387524,0,16435.0,0.676,1721,-0.3774248760018443,0.514,-0.99715499340976,0.00035434,0.99965,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
711480108,0,-1.1633575071931614,4,24,3,1,4,-0.3627679078662988,2145,3190.0,0.879,1888,-0.9312901599161342,0.433,0.46106876117904383,0.00016112,0.99984,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
709662708,0,2.3294742376467874,1,53,3,3,3,-0.5640150481834104,1604,1902.0,0.574,1953,-0.1643997668040405,0.649,0.6642044085844493,0.00027604,0.99972,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
709224858,0,0.832546347001095,2,36,5,1,2,-0.5525717990893811,1629,1981.0,0.821,1652,-1.0591052254348166,0.481,0.6388124526587735,6.4807e-05,0.99994,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
821771508,0,-1.7870774616288665,0,28,5,1,2,-0.6007654827738507,2055,1117.0,0.663,1939,-1.2295253127930597,0.636,1.3534146408527894,4.5946e-05,0.99995,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
712216533,0,-0.29014957098317423,5,34,6,2,3,-0.04686821412631664,763,7443.0,0.87,1715,-0.9312901599161342,0.72,-0.659804721825783,0.00021724,0.99978,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
710522433,0,2.3294742376467874,0,46,3,2,2,-0.6839491011881407,1499,917.0,0.905,2372,-0.5052399415205266,0.514,1.2518468171500865,9.7673e-05,0.9999,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
779046408,0,1.7057542832110821,0,41,3,2,4,-0.6793277890540135,1880,578.0,0.759,1238,-1.4851554438304242,0.579,1.777823047039083,0.00028024,0.99972,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
708595158,0,-2.4107974160645718,0,36,6,1,2,-0.765262188500522,1598,79.0,0.994,2389,-0.9312901599161342,0.536,2.45977843475723,4.7263e-05,0.99995,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
757266933,0,0.7078023561139539,2,45,4,1,4,0.3506746606499131,929,10890.0,0.773,2431,-0.8034750943974519,0.484,-0.7105886336771343,0.00018595,0.99981,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
816776283,0,-0.5396375527574563,4,37,5,1,2,2.848053744180521,1797,32719.0,1.314,1534,-1.4851554438304242,0.875,-0.8085290351047406,6.4694e-05,0.99994,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
719904333,0,-2.1613094342902897,0,36,3,3,4,-0.7892489991014681,590,869.0,1.164,2229,-0.5478449633600874,1.08,0.46832360572923687,0.00044282,0.99956,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
718264233,0,-2.1613094342902897,0,13,4,1,4,-0.7893590303427568,671,787.0,1.583,2449,-0.3774248760018443,0.931,0.6714592531346424,0.00013184,0.99987,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
784798683,0,-1.0386135163060204,2,32,3,2,2,-0.7915266457961451,0,1438.3,0.846,1999,-1.1017102472743772,0.56,-0.99715499340976,0.00011065,0.99989,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
710899833,1,-1.2881014980803023,2,18,3,1,3,-0.09616221022367366,1408,6350.0,0.365,569,-1.7833905967073496,0.643,-0.34059156161728865,0.98932,0.01068,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
780025908,0,-0.7891255345317383,2,30,4,2,2,0.2425139504630784,1932,8904.0,0.563,1293,-1.4425504219908634,0.824,-0.35147382844257824,0.00012101,0.99988,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
713610033,0,0.08408240167824883,3,36,5,3,3,-0.39280643673812576,1996,3066.0,0.591,1314,-1.0591052254348166,0.429,0.43204938297827156,0.00036935,0.99963,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
709364433,0,-1.2881014980803023,3,30,6,2,2,-0.575788391001306,2173,1226.0,0.795,1571,-1.314735356472181,1.0,1.3207678403769205,0.00011482,0.99989,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
713086908,0,-2.5355414069517126,0,36,5,2,2,-0.7063954744110443,1670,542.0,0.777,2520,-0.5904499851996481,0.545,1.7415488242881176,9.4951e-05,0.99991,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
709793133,0,-0.41489356187031523,2,36,6,1,4,-0.5992250453958082,2470,716.0,0.58,1531,-1.1869202909534988,0.233,1.8140972697900484,0.00017371,0.99983,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
710032608,0,0.7078023561139539,1,32,3,1,3,-0.29762941302336277,2320,3607.0,0.544,1558,-0.8034750943974519,0.643,0.42116711615298197,8.6952e-05,0.99991,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
779351208,0,0.33357038345253087,2,34,4,1,4,-0.380262875231209,0,5176.0,0.838,1902,-0.3774248760018443,0.931,-0.99715499340976,0.00017371,0.99983,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
719776608,0,0.45831437433967187,2,37,3,1,3,-0.6058269198731329,0,3126.0,0.824,1388,-1.0165002035952557,0.464,-0.99715499340976,9.2637e-05,0.99991,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
709220583,0,-1.5375894798545844,3,21,6,4,2,-0.43593868332331315,0,4670.0,0.883,2256,-0.3774248760018443,0.6,-0.99715499340976,0.00022556,0.99977,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
719555733,0,0.832546347001095,2,36,4,3,3,-0.7118970364754815,1592,570.0,0.547,1736,-0.973895181755695,0.615,1.6726278010612836,0.00031104,0.99969,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
740852733,0,0.33357038345253087,3,42,4,1,2,0.16758267514544414,1805,8350.0,0.673,1685,-0.6756600288787696,0.815,-0.35147382844257824,5.5559e-05,0.99994,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
709528308,0,0.832546347001095,4,46,4,2,3,0.7273115995812816,1170,14072.0,0.496,1876,-0.33481985416228355,0.5,-0.7178434782273274,0.00019517,0.9998,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
715127208,0,0.20882639256538985,3,36,4,3,2,2.848053744180521,2517,31999.0,0.697,1699,-0.7182650507183304,0.846,-0.7323531673277135,0.00027008,0.99973,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
817144458,0,-1.7870774616288665,2,17,5,1,2,-0.7915266457961451,1228,210.3,1.132,2580,0.09123036423332408,0.971,2.100663629522674,5.5077e-05,0.99994,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
710628783,0,-1.0386135163060204,4,36,6,1,3,2.848053744180521,1140,33376.0,0.815,1445,-0.8460801162370127,0.957,-0.8774500583315745,0.00010881,0.99989,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
772145658,0,-0.41489356187031523,4,32,4,1,3,0.815446623853565,2036,14007.0,0.7,1394,-1.5703654875095456,0.75,-0.536472364472501,9.9893e-05,0.9999,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
739594758,1,0.5830583652268129,2,44,6,3,2,-0.599775201602252,2517,664.0,0.595,818,-2.081625749584275,0.455,1.872136026191593,0.99447,0.00553,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
789198708,0,1.4562663014368,3,47,3,1,2,2.0307416838877352,0,27088.0,0.581,1135,-1.7407855748677887,0.846,-0.99715499340976,5.7151e-05,0.99994,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
720953658,0,1.581010292323941,0,36,5,3,4,-0.3239268796913724,914,4774.0,1.099,1824,-0.5052399415205266,1.038,-0.41314000711921917,0.00044282,0.99956,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
771330558,0,0.5830583652268129,4,38,5,2,3,0.20136226622108835,1824,8638.0,0.736,1267,-1.4425504219908634,0.55,-0.3659835175429644,0.00019517,0.9998,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
714078558,1,1.9552422649853642,1,53,2,1,1,-0.37223059461713076,0,5249.0,0.758,1315,-1.4425504219908634,0.722,-0.99715499340976,0.96806,0.03194,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
712207683,0,-1.0386135163060204,0,36,3,3,2,-0.3825735312982726,684,4471.0,0.588,1555,-1.1869202909534988,0.48,-0.5147078308219218,0.00016966,0.99983,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
788826408,0,-1.6623334707417254,1,16,6,1,3,0.228099857854253,1352,9353.0,1.171,2434,-0.2922148323227228,0.812,-0.5400997867475976,8.9404e-05,0.99991,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
790128033,0,0.9572903378882359,3,47,3,1,2,0.8650707136747883,1348,15146.0,0.759,1302,-1.2295253127930597,0.385,-0.6997063668518447,5.5559e-05,0.99994,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
718082208,0,-1.1633575071931614,1,30,5,3,4,-0.23799248024486386,2351,4118.0,1.018,1717,-0.6330550070392089,0.667,0.3195992924502791,0.00048435,0.99952,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
712037358,0,-2.0365654434031484,0,23,3,3,2,-0.3835638124698713,1773,3373.0,0.879,1509,-0.8460801162370127,0.667,0.2543056914985416,0.00016966,0.99983,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
711711483,0,1.8304982740982232,0,50,4,1,3,-0.6416971045332632,2448,352.0,0.549,1433,-1.0591052254348166,0.481,2.1732120750246042,7.7279e-05,0.99992,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
718861458,0,0.33357038345253087,5,36,6,1,2,-0.38213340633311765,1532,3627.0,0.787,1826,-1.1869202909534988,0.609,0.08018942229390838,6.2502e-05,0.99994,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
709426608,0,1.206778319662518,1,46,5,2,4,-0.3723406258584195,1816,3432.0,0.696,2305,-0.8460801162370127,0.731,0.25793311377363815,0.00044353,0.99956,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
811457058,0,0.5830583652268129,3,46,5,3,2,-0.30269085012264496,2005,3876.0,0.659,1931,-0.3774248760018443,0.806,0.23979600239815568,0.00021962,0.99978,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
773073558,0,-0.29014957098317423,3,36,6,3,3,-0.7883687491711581,896,571.0,0.692,1731,-0.4626349196809658,0.5,1.2192000166742176,0.0003139,0.99969,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
715937133,0,2.204730246759646,1,52,6,2,2,-0.39973840493931656,2299,2700.0,0.716,1601,-0.7182650507183304,0.5,0.6714592531346424,0.00010985,0.99989,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
713480583,0,-0.040661589208892186,3,36,5,2,2,-0.43615874580589065,0,4668.0,0.89,1612,-0.7608700725578912,1.474,-0.99715499340976,0.00011482,0.99989,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
716383683,0,-0.9138695254188793,2,36,4,3,4,-0.7915266457961451,0,1438.3,0.7,1338,-1.5703654875095456,0.867,-0.99715499340976,0.00060712,0.99939,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
713693958,0,-1.0386135163060204,1,27,6,3,4,0.000665282110420484,0,8638.0,0.489,1295,-1.5277604656699848,0.381,-0.99715499340976,0.000498,0.9995,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
715443708,0,0.832546347001095,1,45,5,1,3,0.07823730721898454,1286,8057.0,0.712,1385,-1.4425504219908634,0.722,-0.49657071944643927,8.9404e-05,0.99991,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
770769483,0,-1.4128454889674433,2,21,3,1,3,-0.7015540997943396,775,1481.0,0.879,1749,-1.357340378311742,0.435,0.2506782692234451,0.000109,0.99989,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
789326808,0,-2.5355414069517126,0,15,5,1,2,-0.0401563084077033,1720,6547.0,0.633,1917,-1.1869202909534988,0.48,-0.24265116018968247,4.595e-05,0.99995,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
712105533,0,-1.7870774616288665,2,20,6,3,4,-0.7038647558614032,1638,597.0,0.912,2905,-0.3774248760018443,0.806,1.661745534235994,0.00050163,0.9995,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
720674133,0,-1.2881014980803023,1,16,5,3,2,-0.5388178939282882,2027,1708.0,0.79,1672,-0.7182650507183304,0.655,0.9725353019676541,0.0001736,0.99983,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
779216358,1,0.20882639256538985,2,38,2,2,3,-0.7175086297812073,0,2111.0,0.531,773,-2.039020727744714,0.133,-0.99715499340976,0.99466,0.00534,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
717322833,0,1.082034328775377,2,36,5,2,2,0.2169867024840899,1988,8616.0,0.644,1578,-1.4851554438304242,0.579,-0.3188270279667095,0.00012511,0.99987,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
710279508,0,0.7078023561139539,2,42,5,3,2,1.446915917609663,1006,20776.0,0.654,1537,-1.2721303346326203,0.591,-0.8302935687553198,0.00017987,0.99982,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
712168833,0,0.7078023561139539,1,36,6,3,3,-0.715087942472855,1469,664.0,0.831,1426,-1.1869202909534988,0.682,1.5021389541317467,0.00027604,0.99972,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
780581508,0,1.4562663014368,1,47,5,2,4,0.8852064308306283,1590,15087.0,0.885,1410,-1.1869202909534988,0.609,-0.6525498772755899,0.00040077,0.9996,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
711957708,0,-1.0386135163060204,2,36,6,3,4,-0.6508296975602289,1591,1126.0,1.596,2064,-1.357340378311742,1.062,1.1285144597968044,0.000516,0.99948,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
778782858,0,1.7057542832110821,1,48,5,3,3,-0.511860239812546,930,3050.0,0.72,4449,0.7303056918267355,0.608,-0.1483381810371727,0.00028395,0.99972,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
712924383,1,1.082034328775377,3,36,3,2,2,-0.02431180966212426,979,7432.0,1.029,990,-1.8259956185469102,0.375,-0.5763740094985629,0.99236,0.00764,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
709366458,0,-0.41489356187031523,3,36,3,2,4,-0.7047450057917132,1394,833.0,1.481,1972,-1.0165002035952557,0.864,1.2736113508006657,0.00032945,0.99967,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
796990908,0,-1.4128454889674433,3,29,5,3,2,2.848053744180521,1872,32644.0,1.068,2227,-0.1643997668040405,1.103,-0.8012741905545475,0.00019844,0.9998,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
715702758,0,-1.0386135163060204,4,36,4,3,3,-0.745126471344682,0,1860.0,0.992,1731,-1.5277604656699848,0.611,-0.99715499340976,0.00031726,0.99968,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
788974608,0,0.20882639256538985,3,35,5,1,3,-0.6385061985358896,2342,487.0,0.991,1561,-1.0165002035952557,1.05,2.0063506503701642,9.6126e-05,0.9999,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
714790008,0,-1.0386135163060204,1,36,3,2,3,-0.5356269879309146,0,3764.0,0.583,1572,-0.33481985416228355,0.357,-0.99715499340976,0.00019751,0.9998,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
787438983,0,-0.41489356187031523,3,23,6,2,2,-0.44815215110636364,1664,2895.0,0.871,1652,-1.1869202909534988,0.609,0.3268541370004722,0.00011483,0.99989,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
713834358,0,-1.2881014980803023,2,25,5,3,4,-0.4325277148433621,1492,3209.0,0.805,1679,-1.3999454001513025,0.455,0.15273786779583898,0.00060712,0.99939,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
710084883,0,-1.5375894798545844,2,22,4,2,4,-0.7703236255998042,0,1631.0,1.893,2962,-0.33481985416228355,1.111,-0.99715499340976,0.00031749,0.99968,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
710736558,0,-0.9138695254188793,2,36,4,3,4,-0.05897165066807841,1474,6622.0,0.789,1794,-1.0165002035952557,0.783,-0.33696413934219216,0.00056716,0.99943,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
788915283,0,-0.41489356187031523,2,29,5,1,2,-0.6962726002124799,1589,715.0,0.872,1273,-1.2295253127930597,0.895,1.5057663764068432,5.3547e-05,0.99995,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
714916758,0,0.20882639256538985,2,36,3,3,2,-0.37652181302739174,0,5210.0,0.531,1309,-0.8460801162370127,0.607,-0.99715499340976,0.00018494,0.99982,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
789611283,0,-0.29014957098317423,4,38,5,2,3,-0.3498942526355158,2091,3361.0,0.813,1347,-1.4851554438304242,0.5,0.39577516022730624,0.00020077,0.9998,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
773288958,0,-1.0386135163060204,1,31,6,3,3,-0.12730105150838802,1473,6002.0,0.775,1592,-1.4851554438304242,0.429,-0.28255280521574416,0.00028395,0.99972,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
811721133,0,1.9552422649853642,1,56,5,3,3,-0.690220881941599,1242,1117.0,1.043,2021,-0.6330550070392089,0.613,0.9108691232910131,0.00027604,0.99972,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
813961233,0,-2.0365654434031484,0,25,5,2,2,-0.483582210801339,1676,2561.0,0.786,2465,0.9859358228641001,0.725,0.43930422752846465,0.00010736,0.99989,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
783020958,0,-0.9138695254188793,3,33,6,6,4,1.0948159454856843,794,17788.0,0.717,1836,-0.8034750943974519,0.586,-0.8411758355806094,0.00046462,0.99954,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
715764483,0,0.832546347001095,3,37,3,2,4,-0.15733958038021498,974,6228.0,0.517,1397,-1.357340378311742,0.5,-0.5074529862717289,0.00032942,0.99967,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
798110358,0,2.204730246759646,1,56,4,2,4,-0.7915266457961451,0,1438.3,0.693,1417,-1.2721303346326203,0.591,-0.99715499340976,0.00029799,0.9997,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
